,parent_cluster,cluster_id,cluster_lenght,occurence,method_list
4153,29,"('ADA', 'AIZ', 'ALA', 'AS', 'ASI', 'AUA', 'AVD', 'AVF', 'AVH', 'AVJ', 'AVK', 'AWA', 'AWC', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'M5', 'MI', 'NSML', 'OLQ', 'PDB', 'PHC', 'PVR', 'PVW', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMG', 'SAA', 'SAB', 'SIB', 'SMB', 'URB', 'URY', 'VC', 'VD')",50,1,"[(18, 1.6)]"
4154,29,"('ADA', 'AFD', 'AIB', 'AIY', 'AIZ', 'AS', 'ASI', 'AUA', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'BDU', 'DD', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'MCL', 'MI', 'NSML', 'OLQ', 'PDB', 'PHC', 'PLN', 'PVM', 'PVQ', 'PVR', 'PVW', 'RID', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'URA', 'URB', 'URY', 'VC')",51,1,"[(46, 2.2)]"
4155,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'BAG', 'DA', 'DB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLL', 'OLQ', 'PHC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMH', 'SAA', 'SAB', 'SIB', 'URY', 'VC', 'VD')",51,1,"[(15, 1.2)]"
4156,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'BAG', 'DA', 'DB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'URY', 'VC', 'VD')",52,1,"[(23, 2.0)]"
4157,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALA', 'ALN', 'AS', 'ASK', 'AUA', 'AVA', 'AVD', 'AVE', 'AVF', 'AVJ', 'BAG', 'DA', 'DB', 'DD', 'DVA', 'I1', 'I2', 'I3', 'I5', 'IL1', 'M1', 'M3', 'M4', 'MI', 'NSML', 'PHC', 'PLN', 'PVQ', 'RIB', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMD', 'URY', 'VA', 'VB', 'VC')",53,1,"[(15, 2.9)]"
4158,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'BAG', 'DA', 'DB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMH', 'SAA', 'SAB', 'SIB', 'URY', 'VC', 'VD')",53,2,"[(13, 2.2), (13, 2.3)]"
4159,29,"('ADA', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'AUA', 'AVF', 'AVG', 'AVJ', 'AVK', 'BAG', 'DB', 'DVC', 'I1', 'I2', 'IL1', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PVC', 'PVM', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIB', 'RIC', 'RID', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIA', 'SIB', 'URY', 'VA', 'VB', 'VC', 'VD')",53,6,"[(12, 0.8), (12, 1.1), (12, 1.2), (12, 1.3), (12, 1.4), (12, 1.5)]"
4160,29,"('AFD', 'AIA', 'AIB', 'AIY', 'AIZ', 'AS', 'ASK', 'AUA', 'AVF', 'AVH', 'AVJ', 'AVK', 'AWA', 'AWC', 'BAG', 'DA', 'DB', 'DVB', 'I1', 'I2', 'I4', 'I6', 'M1', 'M3', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'OLQ', 'PDB', 'PHC', 'PVQ', 'PVW', 'RIB', 'RID', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'SAA', 'SAB', 'SIB', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",54,1,"[(23, 1.5)]"
4161,29,"('ADA', 'ADE', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'ALA', 'AS', 'ASI', 'ASK', 'AVF', 'AVK', 'AVL', 'AWA', 'BAG', 'DA', 'DB', 'DD', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'M1', 'M2', 'M3', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVPL', 'PVQ', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIV', 'RMH', 'SAA', 'SIB', 'SMB', 'SMD', 'URB', 'VB', 'VC')",54,1,"[(13, 1.9)]"
4162,29,"('AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVH', 'BAG', 'BDU', 'CAN', 'DA', 'DB', 'DD', 'DVA', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLL', 'OLQ', 'PHC', 'PVC', 'PVQ', 'RIA', 'RIB', 'RID', 'RIP', 'RIR', 'RIS', 'RIV', 'SAA', 'SAB', 'SDQ', 'SIA', 'SIB', 'URY', 'VA', 'VB', 'VC', 'VD')",55,1,"[(46, 1.2)]"
4163,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVJ', 'BAG', 'DA', 'DB', 'DD', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMG', 'SAA', 'SAB', 'SIB', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",55,1,"[(31, 1.3)]"
4164,29,"('ADA', 'AFD', 'AIA', 'AIB', 'AIM', 'AIY', 'AIZ', 'AQR.PQR', 'AS', 'ASK', 'AVD', 'AVF', 'BAG', 'BDU', 'CAN', 'DA', 'DB', 'DD', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'M1', 'M4', 'MCL', 'NSML', 'OLQ', 'PHC', 'PVQ', 'PVR', 'PVT', 'RID', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",55,1,"[(23, 1.9)]"
4165,29,"('ADA', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALN', 'AS', 'ASK', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'AVK', 'DA', 'DB', 'DVA', 'I1', 'I2', 'I3', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PLN', 'PVC', 'PVQ', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SIB', 'SMD', 'URA', 'URY', 'VA', 'VC')",55,1,"[(10, 2.4)]"
4166,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIY', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVA', 'AVD', 'AVF', 'AVH', 'AVJ', 'AVK', 'AVL', 'CAN', 'DA', 'DB', 'DD', 'DVA', 'I1', 'I2', 'I3', 'IL1', 'LUAR', 'M1', 'M3', 'MI', 'NSML', 'PDB', 'PHC', 'PVQ', 'PVW', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'VC', 'VD')",55,1,"[(8, 1.7)]"
4167,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'ALN', 'AQR.PQR', 'AS', 'ASEL', 'ASER', 'ASI', 'AVB', 'AVF', 'AVG', 'AVL', 'AVM', 'AWB', 'DA', 'DB', 'DD', 'DVB', 'FLP', 'I1', 'I3', 'I5', 'IL1', 'IL2', 'NSML', 'OLL', 'OLQ', 'PLN', 'PVC', 'PVM', 'PVQ', 'RIB', 'RID', 'RIF', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMH', 'SAA', 'SIB', 'SMB', 'SMD', 'URY', 'VA', 'VB')",56,3,"[(18, 2.8), (18, 2.9), (18, 3.0)]"
4168,29,"('ADA', 'ADE', 'AFD', 'AIA', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'ALN', 'AQR.PQR', 'AS', 'ASK', 'AVD', 'AVF', 'AVL', 'BAG', 'DA', 'DB', 'DVA', 'I1', 'I2', 'I3', 'I5', 'IL1', 'M1', 'M4', 'NSML', 'PHC', 'PVC', 'PVQ', 'RIB', 'RID', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMH', 'SAA', 'SAB', 'SIA', 'SIB', 'SMB', 'SMD', 'URA', 'URB', 'URX', 'VA', 'VB', 'VC', 'VD')",56,1,"[(9, 1.5)]"
4169,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'AS', 'ASK', 'AVA', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'BDU', 'CAN', 'DA', 'DB', 'DD', 'I1', 'I2', 'I3', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PVC', 'PVQ', 'RIB', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URB', 'URY', 'VA', 'VB', 'VC')",56,1,"[(9, 2.5)]"
4170,29,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'BAG', 'DA', 'DB', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'URY', 'VC', 'VD')",57,1,"[(13, 1.2)]"
4171,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIZ', 'ALA', 'AS', 'ASI', 'AUA', 'AVF', 'AVG', 'AVJ', 'AVL', 'BAG', 'BDU', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PDB', 'PHC', 'PVM', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'URB', 'URY', 'VC', 'VD')",57,1,"[(8, 1.3)]"
4172,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVJ', 'AVK', 'BAG', 'CAN', 'DA', 'DB', 'DD', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMG', 'SAA', 'SAB', 'SIB', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",58,1,"[(31, 1.5)]"
4173,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALA', 'ALN', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'BAG', 'DA', 'DB', 'DD', 'DVA', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PLN', 'PVQ', 'PVR', 'PVW', 'RIB', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URY', 'VA', 'VB', 'VC', 'VD')",58,1,"[(10, 1.3)]"
4174,29,"('ADA', 'AIB', 'AIM', 'AIY', 'AIZ', 'AS', 'ASI', 'ASK', 'AVA', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'AVK', 'DA', 'DB', 'DD', 'DVA', 'DVC', 'I1', 'I2', 'I3', 'IL1', 'LUAR', 'M1', 'M3', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVW', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VC')",58,1,"[(10, 2.2)]"
4175,29,"('ADA', 'AIB', 'AIM', 'AIY', 'AIZ', 'AS', 'ASI', 'ASK', 'AVB', 'AVD', 'AVE', 'AVF', 'AVG', 'AVJ', 'AVK', 'DA', 'DB', 'DD', 'DVA', 'DVC', 'I1', 'I2', 'I3', 'IL1', 'LUAR', 'M1', 'M3', 'MCL', 'MI', 'NSML', 'PDB', 'PHC', 'PLN', 'PVC', 'PVQ', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RME', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VC')",58,1,"[(10, 2.5)]"
4176,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVJ', 'AVK', 'BAG', 'DA', 'DB', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLL', 'OLQ', 'PDB', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",59,1,"[(31, 1.6)]"
4177,29,"('ADA', 'AFD', 'AIA', 'AIB', 'AIM', 'AIY', 'AIZ', 'AQR.PQR', 'AS', 'ASK', 'AUA', 'AVD', 'AVF', 'BAG', 'BDU', 'CAN', 'DA', 'DB', 'DD', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'IL2', 'M1', 'M4', 'MCL', 'NSML', 'OLQ', 'PHC', 'PVQ', 'PVR', 'PVT', 'RIA', 'RID', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'SAA', 'SAB', 'SIA', 'SIB', 'SMD', 'URA', 'URB', 'URX', 'URY', 'VA', 'VB', 'VC', 'VD')",59,1,"[(23, 1.8)]"
4178,29,"('ADA', 'AIB', 'AIY', 'AIZ', 'ALA', 'ALM', 'AS', 'ASI', 'AUA', 'AVF', 'AVG', 'AVJ', 'AVK', 'AVM', 'BDU', 'DVC', 'I1', 'I2', 'I3', 'I5', 'IL1', 'LUAR', 'M1', 'M2', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PVC', 'PVM', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIB', 'RIC', 'RID', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIA', 'SIB', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",59,4,"[(12, 1.9), (12, 2.0), (12, 2.1), (12, 2.2)]"
4179,29,"('ADA', 'ADE', 'AIA', 'AIM', 'AIN', 'AIY', 'ALA', 'AS', 'ASI', 'AUA', 'AVB', 'AVF', 'AVG', 'AVH', 'AVK', 'AVL', 'AWA', 'BDU', 'CAN', 'CEPD', 'DA', 'DB', 'DD', 'DVB', 'DVC', 'FLP', 'I2', 'I3', 'I4', 'I5', 'I6', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'OLL', 'OLQ', 'PDB', 'PHC', 'PVR', 'PVW', 'RIC', 'RIH', 'RIP', 'RIR', 'RMG', 'RMH', 'SAB', 'URA', 'URB', 'VA', 'VB', 'VC', 'VD')",59,2,"[(10, 1.7), (10, 1.8)]"
4180,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVJ', 'BAG', 'DA', 'DB', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PDB', 'PHC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VC', 'VD')",59,1,"[(8, 2.2)]"
4181,29,"('ADA', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'AUA', 'AVF', 'AVJ', 'AVK', 'AVL', 'AVM', 'BAG', 'BDU', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I6', 'IL1', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PVC', 'PVPL', 'PVQ', 'PVR', 'PVW', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIA', 'SIB', 'URA', 'URB', 'URY', 'VA', 'VC', 'VD')",60,1,"[(46, 1.0)]"
4182,29,"('ADA', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'ALN', 'AS', 'ASI', 'ASK', 'AUA', 'AVE', 'AVF', 'BAG', 'BDU', 'DA', 'DB', 'DD', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PLN', 'PVC', 'PVM', 'PVQ', 'PVR', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URY', 'VA', 'VB', 'VC', 'VD')",60,1,"[(46, 2.1)]"
4183,29,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVA', 'AVD', 'AVF', 'AVG', 'AVK', 'BAG', 'DA', 'DB', 'DD', 'DVA', 'DVB', 'I1', 'I2', 'I3', 'I6', 'IL1', 'M1', 'M3', 'M4', 'M5', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PLN', 'PVQ', 'PVW', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URY', 'VA', 'VB', 'VC', 'VD')",61,2,"[(46, 1.6), (46, 1.8)]"
4184,29,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVH', 'AVJ', 'AVL', 'BAG', 'DA', 'DB', 'DVB', 'DVC', 'FLP', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLL', 'OLQ', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'URY', 'VC', 'VD')",61,1,"[(23, 1.1)]"
4185,29,"('ADA', 'AFD', 'AIA', 'AIB', 'AIM', 'AIY', 'ALA', 'AS', 'ASI', 'ASK', 'AVA', 'AVD', 'AVF', 'AVG', 'AVJ', 'AVK', 'BAG', 'BDU', 'CAN', 'DA', 'DB', 'DD', 'DVA', 'DVB', 'I1', 'I2', 'I3', 'I4', 'I6', 'M1', 'M4', 'MCL', 'MI', 'NSML', 'PHC', 'PVQ', 'PVT', 'PVW', 'RIB', 'RID', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'SAA', 'SAB', 'SIA', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",61,1,"[(15, 2.2)]"
4186,29,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVH', 'AVJ', 'AVL', 'BAG', 'DA', 'DB', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URY', 'VC', 'VD')",61,1,"[(13, 2.4)]"
4187,29,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASK', 'AUA', 'AVB', 'AVF', 'AVJ', 'BAG', 'DA', 'DB', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'URB', 'URY', 'VC', 'VD')",61,1,"[(12, 2.8)]"
4188,29,"('ADA', 'AIB', 'AIM', 'AIY', 'AIZ', 'ALA', 'AS', 'AVF', 'AVG', 'AVJ', 'AVK', 'BAG', 'DD', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PDB', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIC', 'RID', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIA', 'SIB', 'SMD', 'URA', 'URB', 'URY', 'VA', 'VB', 'VC', 'VD')",61,1,"[(8, 1.7)]"
4189,29,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'ASK', 'AUA', 'AVF', 'AVJ', 'AVL', 'BAG', 'DA', 'DB', 'DD', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PLN', 'PVQ', 'PVR', 'PVW', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URY', 'VA', 'VB', 'VC', 'VD')",62,1,"[(31, 1.2)]"
4190,29,"('ADA', 'AIB', 'AIY', 'AIZ', 'ALA', 'AS', 'ASI', 'AVD', 'AVF', 'AVG', 'AVH', 'AVJ', 'AVK', 'DD', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PDB', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIF', 'RIG', 'RIH', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'SMD', 'URA', 'URB', 'URY', 'VC', 'VD')",62,7,"[(9, 1.8), (9, 1.9), (9, 2.0), (9, 2.1), (9, 2.2), (9, 2.3), (9, 2.4)]"
4191,29,"('ADA', 'ADE', 'AFD', 'AIB', 'AIM', 'AIN', 'AIY', 'AIZ', 'ALA', 'AS', 'ASK', 'AUA', 'AVB', 'AVE', 'AVF', 'AVJ', 'AVL', 'BAG', 'DA', 'DB', 'DVB', 'DVC', 'I1', 'I2', 'I3', 'I4', 'I5', 'I6', 'IL1', 'LUAR', 'M1', 'M2', 'M3', 'M4', 'MCL', 'MI', 'NSML', 'OLQ', 'PHC', 'PVC', 'PVQ', 'PVR', 'PVW', 'RIA', 'RIB', 'RIC', 'RID', 'RIG', 'RIM', 'RIP', 'RIR', 'RIS', 'RIV', 'RMD', 'RMG', 'RMH', 'SAA', 'SAB', 'SIB', 'SMB', 'URY', 'VC', 'VD')",63,1,"[(12, 1.2)]"
